iban,date,amount,currency,category,description
GB82WEST12345698765432,2023-11-07,-257.73,GBP,shopping,"IKEA"
ES9121000418450200051332,2023-05-20,-82.46,EUR,healthcare,"Boots Pharmacy"
NL91ABNA0417164300,2023-03-11,-1992.1,EUR,rent,"WG Anteil"
IT60X0542811101000000123456,2023-12-10,-124.68,EUR,shopping,"Amazon"
DE89370400440532013000,2023-06-08,-78.28,EUR,entertainment,"Theater"
DE89370400440532013000,2023-03-31,-2207.74,EUR,rent,"Council Tax"
IT60X0542811101000000123456,2023-08-12,3068.53,EUR,salary,"Freelance Rechnung"
FR7614508590000000034317,2024-10-27,-122.3,EUR,travel,"easyJet"
IT60X0542811101000000123456,2023-05-28,-796,EUR,rent,"Rent"
DE75512108001245126199,2023-04-28,-109.51,EUR,groceries,"ASDA"
GB82WEST12345698765432,2023-01-06,-181.28,GBP,healthcare,"Fitnessstudio"
NL91ABNA0417164300,2024-11-11,-165.86,EUR,healthcare,"Fitnessstudio"
GB82WEST12345698765432,2024-04-19,-66.12,GBP,entertainment,"Theater"
FR7614508590000000034317,2023-01-01,-32.12,EUR,transport,"Uber"
ES9121000418450200051332,2023-02-23,-165.76,EUR,healthcare,"Boots Pharmacy"
DE89370400440532013000,2023-04-22,4676.59,EUR,salary,"Freelance Rechnung"
GB82WEST12345698765432,2023-03-31,-54.89,GBP,entertainment,"Cinema Ticket"
DE89370400440532013000,2024-02-06,-2018.69,EUR,rent,"Miete"
FR7614508590000000034317,2023-04-11,-295.88,EUR,healthcare,"Apotheke"
DE36200400300014000000,2024-12-25,-91.94,EUR,transport,"Flixbus"
FR7630006000011234567890189,2024-12-12,-1528.32,EUR,rent,"Miete"
FR7630006000011234567890189,2023-05-06,3996.53,EUR,salary,"Freelance Rechnung"
IT60X0542811101000000123456,2024-04-11,-42.43,EUR,entertainment,"Netflix"
IT60X0542811101000000123456,2023-03-04,-438.44,EUR,travel,"Lufthansa"
GB82WEST12345698765432,2023-01-24,-122.36,GBP,groceries,"Aldi"
DE36200400300014000000,2023-08-17,2645.5,EUR,salary,"Salary"
DE75512108001245126199,2024-12-10,-2122.62,EUR,rent,"WG Anteil"
ES9121000418450200051332,2024-09-23,-1704.62,EUR,rent,"Nebenkosten"
DE75512108001245126199,2024-03-19,-1957.57,EUR,rent,"Miete"
GB29NWBK60161331926819,2024-12-28,-436.3,GBP,shopping,"John Lewis"
GB82WEST12345698765432,2023-09-19,-409.19,GBP,shopping,"Zalando"
DE75512108001245126199,2023-02-18,-224.51,EUR,utilities,"British Gas"
FR7630006000011234567890189,2023-11-25,-139.55,EUR,healthcare,"Apotheke"
FR7630006000011234567890189,2024-05-31,-2044.64,EUR,rent,"Council Tax"
ES9121000418450200051332,2023-11-11,-41.57,EUR,entertainment,"Steam"
GB29NWBK60161331926819,2023-11-29,-204.15,GBP,healthcare,"Apotheke"
IT60X0542811101000000123456,2024-03-22,-1503.79,EUR,rent,"WG Anteil"
FR7614508590000000034317,2024-11-22,-26.03,EUR,entertainment,"Odeon Cinema"
FR7614508590000000034317,2023-06-23,-31.27,EUR,groceries,"Edeka"
FR7630006000011234567890189,2023-03-22,-23.26,EUR,entertainment,"Odeon Cinema"
ES9121000418450200051332,2024-02-21,4583.98,EUR,salary,"Freelance Rechnung"
DE36200400300014000000,2023-04-18,-147.81,EUR,shopping,"John Lewis"
IT60X0542811101000000123456,2024-10-27,-99.93,EUR,utilities,"Internet DSL"
DE75512108001245126199,2024-09-16,-72.5,EUR,entertainment,"Cinema Ticket"
FR7614508590000000034317,2024-03-01,-152.1,EUR,travel,"British Airways"
FR7630006000011234567890189,2024-08-26,-1203.96,EUR,rent,"WG Anteil"
DE75512108001245126199,2023-02-02,-1419.92,EUR,travel,"Hotel Reservation"
FR7630006000011234567890189,2024-01-22,-219.29,EUR,utilities,"EDF Energy"
FR7630006000011234567890189,2024-03-23,-48.34,EUR,utilities,"Stadtwerke Strom"
FR7630006000011234567890189,2023-07-19,-468.29,EUR,shopping,"John Lewis"
DE75512108001245126199,2024-12-10,-90.34,EUR,transport,"Taxi"
GB29NWBK60161331926819,2023-02-23,-56.76,GBP,entertainment,"Steam"
IT60X0542811101000000123456,2024-08-17,3281.72,EUR,salary,"Honorar"
DE89370400440532013000,2024-09-02,-198.67,EUR,transport,"Flixbus"
GB82WEST12345698765432,2023-01-25,-38.52,GBP,groceries,"Tesco"
GB82WEST12345698765432,2023-03-27,3304.66,GBP,salary,"Freelance Rechnung"
IT60X0542811101000000123456,2023-04-07,-25.34,EUR,transport,"Deutsche Bahn"
DE89370400440532013000,2023-05-11,-136.94,EUR,groceries,"Tesco"
GB29NWBK60161331926819,2023-08-29,1975.17,GBP,salary,"Gehalt"
GB29NWBK60161331926819,2023-12-29,-49.09,GBP,utilities,"British Gas"
DE36200400300014000000,2023-06-25,-1493.29,EUR,travel,"easyJet"
DE75512108001245126199,2023-03-17,-118.56,EUR,transport,"BVG Ticket"
FR7614508590000000034317,2023-08-19,-134.44,EUR,healthcare,"Arztpraxis"
FR7630006000011234567890189,2023-10-28,-140.83,EUR,groceries,"Lidl"
DE36200400300014000000,2023-11-27,-56.8,EUR,restaurants,"Pret a Manger"
IT60X0542811101000000123456,2023-02-21,3775.88,EUR,salary,"Salary"
DE75512108001245126199,2024-06-04,-504.3,EUR,travel,"British Airways"
NL91ABNA0417164300,2024-11-11,-76.29,EUR,travel,"Lufthansa"
DE75512108001245126199,2024-09-25,-1995.35,EUR,rent,"Miete"
NL91ABNA0417164300,2023-08-29,-95.81,EUR,transport,"BVG Ticket"
GB82WEST12345698765432,2024-01-23,-23.54,GBP,groceries,"Lidl"
DE89370400440532013000,2024-05-10,-2451.37,EUR,rent,"Council Tax"
IT60X0542811101000000123456,2023-01-05,3461.56,EUR,salary,"Salary"
IT60X0542811101000000123456,2024-09-14,-36.06,EUR,entertainment,"Odeon Cinema"
NL91ABNA0417164300,2024-06-16,-49.36,EUR,restaurants,"Burger King"
DE75512108001245126199,2024-09-17,-1499.41,EUR,travel,"Airbnb"
FR7630006000011234567890189,2023-11-24,-188.88,EUR,healthcare,"Fitnessstudio"
DE89370400440532013000,2023-05-21,1614.2,EUR,salary,"Honorar"
ES9121000418450200051332,2023-08-13,2233.65,EUR,salary,"Consulting Fee"
FR7630006000011234567890189,2023-03-21,-25.97,EUR,entertainment,"Odeon Cinema"
GB82WEST12345698765432,2023-11-30,-134.1,GBP,groceries,"Sainsbury"
GB29NWBK60161331926819,2024-10-03,-87.5,GBP,utilities,"British Gas"
DE75512108001245126199,2024-08-15,-470.24,EUR,shopping,"Amazon"
NL91ABNA0417164300,2023-11-12,-109.69,EUR,utilities,"BT Broadband"
NL91ABNA0417164300,2023-02-04,4507.26,EUR,salary,"Salary"
DE89370400440532013000,2023-01-26,-70.63,EUR,entertainment,"Spotify"
DE89370400440532013000,2024-06-02,-1658.28,EUR,rent,"Nebenkosten"
NL91ABNA0417164300,2024-11-03,-61.07,EUR,healthcare,"Fitnessstudio"
FR7614508590000000034317,2024-09-10,-124.91,EUR,groceries,"ASDA"
FR7614508590000000034317,2023-06-14,-530.13,EUR,travel,"Lufthansa"
IT60X0542811101000000123456,2023-12-04,-229.67,EUR,utilities,"Internet DSL"
FR7614508590000000034317,2023-12-29,-761.85,EUR,rent,"Council Tax"
DE75512108001245126199,2024-06-07,-8.3,EUR,restaurants,"Restaurant Milano"
GB29NWBK60161331926819,2024-09-16,-29.57,GBP,groceries,"ASDA"
NL91ABNA0417164300,2024-09-08,-186.12,EUR,shopping,"IKEA"
FR7630006000011234567890189,2024-08-03,-131.41,EUR,transport,"TfL Oyster"
FR7630006000011234567890189,2023-07-17,-98.86,EUR,transport,"Taxi"
FR7630006000011234567890189,2024-08-07,-92.24,EUR,groceries,"Tesco"
GB29NWBK60161331926819,2024-09-04,4913.09,GBP,salary,"Salary"
GB29NWBK60161331926819,2024-01-31,3667.87,GBP,salary,"Freelance Rechnung"
FR7630006000011234567890189,2024-12-09,-489.29,EUR,shopping,"John Lewis"
DE75512108001245126199,2023-03-10,-836.8,EUR,travel,"Airbnb"
FR7614508590000000034317,2023-05-17,-40.8,EUR,transport,"Taxi"
IT60X0542811101000000123456,2023-02-18,3993.89,EUR,salary,"Salary"
DE89370400440532013000,2023-12-04,-42.87,EUR,groceries,"Tesco"
FR7614508590000000034317,2023-11-11,3631.85,EUR,salary,"Salary"
DE75512108001245126199,2024-07-18,-922.53,EUR,travel,"British Airways"
DE75512108001245126199,2024-11-10,2822.86,EUR,salary,"Honorar"
GB29NWBK60161331926819,2024-07-16,-129.09,GBP,transport,"Taxi"
FR7630006000011234567890189,2024-08-11,-1241.74,EUR,rent,"WG Anteil"
NL91ABNA0417164300,2023-10-16,-21.33,EUR,transport,"National Rail"
DE36200400300014000000,2023-04-12,3596.83,EUR,salary,"Honorar"
DE75512108001245126199,2024-07-30,-190.31,EUR,transport,"Taxi"
DE75512108001245126199,2024-12-08,-90.98,EUR,restaurants,"Wagamama"
ES9121000418450200051332,2023-04-11,-27.74,EUR,groceries,"ASDA"
ES9121000418450200051332,2023-03-16,-95.03,EUR,restaurants,"McDonalds"
DE89370400440532013000,2023-11-04,-96.19,EUR,utilities,"EDF Energy"
ES9121000418450200051332,2023-07-18,3024.4,EUR,salary,"Consulting Fee"
DE36200400300014000000,2024-05-10,-5.19,EUR,entertainment,"Theater"
GB82WEST12345698765432,2023-07-18,-1681.66,GBP,rent,"Council Tax"
FR7630006000011234567890189,2023-07-22,-857.68,EUR,rent,"Miete"
DE36200400300014000000,2024-10-07,2885.46,EUR,salary,"Freelance Rechnung"
NL91ABNA0417164300,2023-11-04,-10.96,EUR,entertainment,"Spotify"
ES9121000418450200051332,2024-08-16,-1994.86,EUR,rent,"Council Tax"
FR7630006000011234567890189,2023-06-12,-322.73,EUR,shopping,"ASOS"
GB82WEST12345698765432,2024-08-20,-192.53,GBP,transport,"TfL Oyster"
ES9121000418450200051332,2024-09-29,-206.9,EUR,utilities,"EDF Energy"
GB29NWBK60161331926819,2024-11-07,-40.02,GBP,transport,"Uber"
NL91ABNA0417164300,2023-09-02,-1009.45,EUR,rent,"Miete"
DE75512108001245126199,2024-07-26,-107.15,EUR,travel,"Airbnb"
GB82WEST12345698765432,2024-11-30,-23.69,GBP,transport,"BVG Ticket"
IT60X0542811101000000123456,2023-03-15,-146.03,EUR,transport,"Uber"
IT60X0542811101000000123456,2024-07-14,1928.67,EUR,salary,"Gehalt"
IT60X0542811101000000123456,2024-02-17,-128.3,EUR,utilities,"BT Broadband"
ES9121000418450200051332,2023-12-31,-63.02,EUR,entertainment,"Cinema Ticket"
ES9121000418450200051332,2023-08-23,-129.08,EUR,healthcare,"NHS Prescription"
FR7630006000011234567890189,2024-12-09,-1114.89,EUR,rent,"Nebenkosten"
FR7614508590000000034317,2024-04-18,-467.02,EUR,shopping,"MediaMarkt"
GB29NWBK60161331926819,2024-10-19,-1125.21,GBP,rent,"Council Tax"
IT60X0542811101000000123456,2023-11-28,-43.17,EUR,restaurants,"Wagamama"
DE89370400440532013000,2023-02-10,-32.3,EUR,entertainment,"Cinema Ticket"
GB82WEST12345698765432,2024-09-21,-567.61,GBP,rent,"Rent"
FR7630006000011234567890189,2024-11-28,-2362.32,EUR,rent,"Miete"
DE36200400300014000000,2024-09-24,-1756.06,EUR,rent,"Nebenkosten"
FR7630006000011234567890189,2024-06-29,-62.21,EUR,entertainment,"Netflix"
NL91ABNA0417164300,2024-10-18,-24.85,EUR,shopping,"IKEA"
DE75512108001245126199,2023-08-11,-106.68,EUR,utilities,"Internet DSL"
DE36200400300014000000,2023-04-18,-64.9,EUR,transport,"Uber"
DE89370400440532013000,2023-03-01,-284.49,EUR,shopping,"ASOS"
DE36200400300014000000,2023-10-26,-27.12,EUR,entertainment,"Spotify"
FR7614508590000000034317,2024-02-23,-54.39,EUR,entertainment,"Theater"
IT60X0542811101000000123456,2024-01-16,-191.83,EUR,utilities,"Internet DSL"
FR7630006000011234567890189,2024-06-24,-71.9,EUR,groceries,"ASDA"
NL91ABNA0417164300,2023-12-17,-105.53,EUR,groceries,"REWE Supermarket"
FR7614508590000000034317,2023-02-08,2543.83,EUR,salary,"Gehalt"
NL91ABNA0417164300,2024-11-18,-47.19,EUR,entertainment,"Theater"
FR7614508590000000034317,2023-06-04,-121.88,EUR,healthcare,"NHS Prescription"
DE89370400440532013000,2023-08-02,-583.86,EUR,rent,"Rent"
DE75512108001245126199,2024-04-01,-83.16,EUR,transport,"Uber"
GB82WEST12345698765432,2023-10-28,-466.26,GBP,travel,"British Airways"
FR7630006000011234567890189,2024-04-26,-22.07,EUR,groceries,"Aldi"
GB29NWBK60161331926819,2024-12-12,-97.02,GBP,restaurants,"Wagamama"
ES9121000418450200051332,2023-08-25,-46.86,EUR,entertainment,"Steam"
IT60X0542811101000000123456,2024-11-10,-897.11,EUR,rent,"Rent"
GB82WEST12345698765432,2023-08-13,-461.33,GBP,shopping,"John Lewis"
NL91ABNA0417164300,2024-11-12,-37.65,EUR,transport,"Taxi"
GB82WEST12345698765432,2023-01-19,3766.58,GBP,salary,"Freelance Rechnung"
NL91ABNA0417164300,2023-11-12,-74.91,EUR,utilities,"Internet DSL"
IT60X0542811101000000123456,2023-09-05,-38.42,EUR,entertainment,"Odeon Cinema"
DE89370400440532013000,2023-12-05,-754.51,EUR,travel,"British Airways"
ES9121000418450200051332,2023-04-28,-167.05,EUR,transport,"Flixbus"
ES9121000418450200051332,2024-11-17,-46.7,EUR,entertainment,"Netflix"
DE75512108001245126199,2023-10-08,-1195.6,EUR,rent,"Nebenkosten"
DE75512108001245126199,2024-05-21,-21.43,EUR,groceries,"REWE Supermarket"
DE36200400300014000000,2024-04-15,-41.46,EUR,restaurants,"Restaurant Milano"
GB82WEST12345698765432,2024-09-21,-764.11,GBP,rent,"Rent"
ES9121000418450200051332,2024-08-25,-44,EUR,groceries,"REWE Supermarket"
DE36200400300014000000,2024-05-05,4629.3,EUR,salary,"Honorar"
GB29NWBK60161331926819,2024-02-02,-56.35,GBP,entertainment,"Theater"
GB29NWBK60161331926819,2024-09-09,-12.75,GBP,transport,"Deutsche Bahn"
FR7614508590000000034317,2024-03-19,-273.47,EUR,shopping,"H&M"
FR7614508590000000034317,2024-05-20,1542.38,EUR,salary,"Freelance Rechnung"
FR7630006000011234567890189,2023-03-06,-1815.6,EUR,rent,"Nebenkosten"
NL91ABNA0417164300,2024-12-02,-424.45,EUR,travel,"easyJet"
GB82WEST12345698765432,2024-03-21,-93.91,GBP,restaurants,"Nandos"
GB29NWBK60161331926819,2023-09-05,-23.93,GBP,groceries,"Edeka"
FR7614508590000000034317,2024-11-21,-178.87,EUR,shopping,"H&M"
GB29NWBK60161331926819,2024-05-23,-87.31,GBP,healthcare,"Fitnessstudio"
DE75512108001245126199,2023-06-04,3715.14,EUR,salary,"Salary"
DE36200400300014000000,2024-10-21,-39.73,EUR,entertainment,"Cinema Ticket"
ES9121000418450200051332,2023-01-18,-42.06,EUR,restaurants,"Pret a Manger"
GB29NWBK60161331926819,2024-12-01,-1965.13,GBP,rent,"Nebenkosten"
IT60X0542811101000000123456,2024-10-09,-1029.81,EUR,rent,"Miete"
DE75512108001245126199,2023-06-12,2698.88,EUR,salary,"Salary"
DE36200400300014000000,2024-07-06,-542.84,EUR,travel,"Booking.com"
NL91ABNA0417164300,2024-07-23,-1274.66,EUR,travel,"Lufthansa"
FR7630006000011234567890189,2023-06-21,-980.87,EUR,travel,"Hotel Reservation"
FR7630006000011234567890189,2023-08-06,-88.38,EUR,restaurants,"Burger King"
ES9121000418450200051332,2023-10-17,-51.66,EUR,groceries,"REWE Supermarket"
ES9121000418450200051332,2023-11-26,-1743.33,EUR,rent,"WG Anteil"
DE36200400300014000000,2024-02-17,-86.01,EUR,restaurants,"Burger King"
DE89370400440532013000,2024-05-07,-1017.74,EUR,rent,"Rent"
DE75512108001245126199,2023-07-21,2860.96,EUR,salary,"Freelance Rechnung"
DE89370400440532013000,2024-03-17,-80.16,EUR,utilities,"Stadtwerke Strom"
DE36200400300014000000,2024-10-06,-1964.28,EUR,rent,"Nebenkosten"
IT60X0542811101000000123456,2024-09-14,-854.68,EUR,travel,"British Airways"
ES9121000418450200051332,2024-06-07,-160.04,EUR,utilities,"EDF Energy"
DE36200400300014000000,2023-09-18,-1930.58,EUR,rent,"Miete"
NL91ABNA0417164300,2024-08-30,-20.51,EUR,groceries,"Edeka"
FR7630006000011234567890189,2024-05-15,-418.63,EUR,shopping,"Amazon"
DE36200400300014000000,2024-09-11,-26.3,EUR,restaurants,"McDonalds"
DE75512108001245126199,2024-02-06,-219.08,EUR,utilities,"Stadtwerke Strom"
FR7614508590000000034317,2024-04-08,-563.42,EUR,travel,"Booking.com"
NL91ABNA0417164300,2024-10-23,2808.42,EUR,salary,"Consulting Fee"
GB82WEST12345698765432,2023-02-08,-522.33,GBP,travel,"Airbnb"
NL91ABNA0417164300,2023-12-16,-71.66,EUR,transport,"Uber"
FR7614508590000000034317,2023-12-10,-190.3,EUR,healthcare,"Boots Pharmacy"
DE89370400440532013000,2023-12-30,-23.59,EUR,transport,"Deutsche Bahn"
DE75512108001245126199,2024-11-19,-471.07,EUR,shopping,"Amazon"
DE75512108001245126199,2023-10-02,-26.21,EUR,shopping,"Amazon"
DE89370400440532013000,2024-12-10,-34.52,EUR,restaurants,"Restaurant Milano"
FR7630006000011234567890189,2024-06-27,4046.57,EUR,salary,"Consulting Fee"
DE36200400300014000000,2024-06-18,-109.9,EUR,healthcare,"Apotheke"
NL91ABNA0417164300,2024-11-21,-68.31,EUR,entertainment,"Steam"
ES9121000418450200051332,2024-12-21,-136.38,EUR,transport,"TfL Oyster"
NL91ABNA0417164300,2024-08-21,-34.11,EUR,utilities,"British Gas"
DE75512108001245126199,2024-10-20,-23.8,EUR,healthcare,"Apotheke"
NL91ABNA0417164300,2024-11-13,-1387.47,EUR,travel,"Lufthansa"
FR7614508590000000034317,2023-09-16,-45.05,EUR,shopping,"H&M"
DE89370400440532013000,2023-01-21,-44.01,EUR,utilities,"BT Broadband"
FR7630006000011234567890189,2024-12-24,4458.19,EUR,salary,"Salary"
DE75512108001245126199,2024-06-28,-73.71,EUR,transport,"Flixbus"
ES9121000418450200051332,2023-03-15,-127.58,EUR,groceries,"ASDA"
IT60X0542811101000000123456,2024-11-10,4700.55,EUR,salary,"Freelance Rechnung"
DE89370400440532013000,2023-10-21,-187.46,EUR,healthcare,"Arztpraxis"
GB29NWBK60161331926819,2023-02-10,-73.82,GBP,groceries,"REWE Supermarket"
ES9121000418450200051332,2023-06-18,-103.87,EUR,healthcare,"Apotheke"
DE75512108001245126199,2024-05-14,-116.66,EUR,restaurants,"Restaurant Milano"
ES9121000418450200051332,2023-10-29,-140.23,EUR,groceries,"Lidl"
ES9121000418450200051332,2024-03-14,-35.86,EUR,restaurants,"Burger King"
NL91ABNA0417164300,2023-06-09,-1605.36,EUR,rent,"Council Tax"
NL91ABNA0417164300,2024-08-29,2804.45,EUR,salary,"Honorar"
DE36200400300014000000,2024-05-22,-80.04,EUR,groceries,"ASDA"
FR7630006000011234567890189,2023-03-03,-78.75,EUR,restaurants,"Burger King"
ES9121000418450200051332,2023-03-03,-128.07,EUR,groceries,"ASDA"
FR7630006000011234567890189,2024-05-12,-83.59,EUR,transport,"Uber"
DE36200400300014000000,2023-03-24,-17.66,EUR,groceries,"Lidl"
GB82WEST12345698765432,2023-12-26,-56.51,GBP,healthcare,"Apotheke"
ES9121000418450200051332,2023-09-14,-374.3,EUR,shopping,"IKEA"
GB82WEST12345698765432,2024-10-25,-21.28,GBP,shopping,"John Lewis"
DE75512108001245126199,2024-06-10,-75.97,EUR,restaurants,"McDonalds"
GB82WEST12345698765432,2023-04-13,-195.28,GBP,healthcare,"Fitnessstudio"
FR7614508590000000034317,2024-12-01,-1782.42,EUR,rent,"Rent"
FR7630006000011234567890189,2023-03-01,-7.35,EUR,transport,"Deutsche Bahn"
ES9121000418450200051332,2023-03-23,-76.99,EUR,shopping,"ASOS"
DE36200400300014000000,2023-04-19,4446.6,EUR,salary,"Freelance Rechnung"
GB29NWBK60161331926819,2023-08-01,4342.62,GBP,salary,"Consulting Fee"
NL91ABNA0417164300,2023-09-03,3334.05,EUR,salary,"Consulting Fee"
DE89370400440532013000,2023-12-15,3487.86,EUR,salary,"Freelance Rechnung"
DE75512108001245126199,2024-01-14,-13.45,EUR,healthcare,"Arztpraxis"
GB82WEST12345698765432,2023-09-08,-38.59,GBP,groceries,"ASDA"
ES9121000418450200051332,2024-04-14,-49.51,EUR,restaurants,"Restaurant Milano"
GB82WEST12345698765432,2023-08-31,-16.85,GBP,entertainment,"Cinema Ticket"
DE75512108001245126199,2024-06-13,-58.69,EUR,groceries,"ASDA"
GB82WEST12345698765432,2023-11-24,-215.47,GBP,healthcare,"Boots Pharmacy"
DE36200400300014000000,2023-02-19,-21.27,EUR,restaurants,"Burger King"
ES9121000418450200051332,2024-05-09,-69.29,EUR,restaurants,"Burger King"
GB29NWBK60161331926819,2024-04-08,-525.99,GBP,rent,"WG Anteil"
DE89370400440532013000,2024-01-24,2366.13,EUR,salary,"Honorar"
GB82WEST12345698765432,2024-10-11,4627.7,GBP,salary,"Freelance Rechnung"
GB82WEST12345698765432,2023-07-25,-145.15,GBP,utilities,"BT Broadband"
IT60X0542811101000000123456,2023-04-11,-69.4,EUR,entertainment,"Spotify"
DE36200400300014000000,2023-01-06,-13.86,EUR,healthcare,"NHS Prescription"
FR7614508590000000034317,2023-01-01,-63.03,EUR,transport,"Flixbus"
ES9121000418450200051332,2024-07-21,-63.91,EUR,restaurants,"Burger King"
FR7630006000011234567890189,2024-09-20,-2390.06,EUR,rent,"WG Anteil"
GB82WEST12345698765432,2024-03-31,-34.35,GBP,groceries,"Sainsbury"
IT60X0542811101000000123456,2023-04-08,-565.15,EUR,rent,"Rent"
ES9121000418450200051332,2023-01-02,3271.81,EUR,salary,"Freelance Rechnung"
IT60X0542811101000000123456,2024-04-24,-83,EUR,restaurants,"Pret a Manger"
GB29NWBK60161331926819,2023-07-31,-65.69,GBP,groceries,"Lidl"
DE89370400440532013000,2023-04-17,-1494.27,EUR,rent,"WG Anteil"
DE36200400300014000000,2023-11-15,-155.24,EUR,transport,"Uber"
GB82WEST12345698765432,2023-11-08,-57.75,GBP,entertainment,"Spotify"
NL91ABNA0417164300,2024-04-23,-61.18,EUR,groceries,"Kaufland"
IT60X0542811101000000123456,2023-01-19,-145.71,EUR,groceries,"Tesco"
DE75512108001245126199,2023-03-28,-260.1,EUR,healthcare,"Fitnessstudio"
DE75512108001245126199,2023-06-17,-274.59,EUR,healthcare,"Boots Pharmacy"
DE36200400300014000000,2024-06-01,-61.68,EUR,restaurants,"Pret a Manger"
DE36200400300014000000,2024-12-16,-281.35,EUR,shopping,"H&M"
DE89370400440532013000,2024-07-31,-156.13,EUR,transport,"Taxi"
FR7614508590000000034317,2024-03-29,-31.99,EUR,entertainment,"Netflix"
DE89370400440532013000,2023-08-30,-176.23,EUR,shopping,"Zalando"
DE89370400440532013000,2024-04-28,-1149.02,EUR,rent,"Miete"
DE36200400300014000000,2023-10-26,-72.85,EUR,entertainment,"Theater"
DE75512108001245126199,2023-01-01,-102.69,EUR,restaurants,"Nandos"
NL91ABNA0417164300,2023-05-18,-434.23,EUR,shopping,"Amazon"
GB82WEST12345698765432,2023-06-07,-101.86,GBP,groceries,"Sainsbury"
DE89370400440532013000,2023-08-26,-70.04,EUR,restaurants,"Nandos"
IT60X0542811101000000123456,2023-03-15,-49.96,EUR,restaurants,"Wagamama"
FR7614508590000000034317,2024-06-29,-709.28,EUR,travel,"easyJet"
GB29NWBK60161331926819,2023-07-26,-91.54,GBP,transport,"TfL Oyster"
IT60X0542811101000000123456,2023-01-02,-423.02,EUR,travel,"easyJet"
FR7630006000011234567890189,2024-11-03,-86.66,EUR,healthcare,"Arztpraxis"
DE89370400440532013000,2023-09-23,-1075.95,EUR,rent,"Council Tax"
FR7630006000011234567890189,2023-07-20,-60.95,EUR,entertainment,"Cinema Ticket"
DE89370400440532013000,2023-05-31,-933.19,EUR,rent,"Rent"
NL91ABNA0417164300,2023-09-05,-1302.32,EUR,travel,"easyJet"
NL91ABNA0417164300,2023-07-14,-790.21,EUR,travel,"easyJet"
FR7614508590000000034317,2024-01-21,-1144.23,EUR,travel,"Hotel Reservation"
